trade_id,business_date,order_id,account_id,customer_id,instrument_id,trade_side,trade_timestamp,executed_quantity,executed_price,brokerage_fee,tax_amount
TRD00000064,2026-04-21,ORD202604210000113,ACC000009,CUST000288,INS00026,BUY,2026-04-21T09:19:09,25,1512.21,11.34,6.80
TRD00000065,2026-04-21,ORD202604210000114,ACC000035,CUST000107,INS00110,BUY,2026-04-21T09:19:06,10,1447.29,5.00,2.61
TRD00000066,2026-04-21,ORD202604210000116,ACC000335,CUST000047,INS00019,SELL,2026-04-21T09:17:05,20,1891.76,11.35,6.81
TRD00000067,2026-04-21,ORD202604210000117,ACC000646,CUST000297,INS00079,BUY,2026-04-21T09:17:23,2,2048.42,5.00,0.74
TRD00000068,2026-04-21,ORD202604210000118,ACC000562,CUST000400,INS00004,BUY,2026-04-21T09:19:14,10,236.21,5.00,0.43
TRD00000069,2026-04-21,ORD202604210000119,ACC000094,CUST000097,INS00012,BUY,2026-04-21T09:19:27,20,2204.54,13.23,7.94
TRD00000070,2026-04-21,ORD202604210000120,ACC000052,CUST000452,INS00066,BUY,2026-04-21T09:19:34,1,1947.16,5.00,0.35
TRD00000071,2026-04-21,ORD202604210000121,ACC000082,CUST000203,INS00060,BUY,2026-04-21T09:21:27,100,1373.83,41.21,24.73
TRD00000072,2026-04-21,ORD202604210000122,ACC000314,CUST000450,INS00017,SELL,2026-04-21T09:17:24,10,740.92,5.00,1.33
TRD00000073,2026-04-21,ORD202604210000126,ACC000328,CUST000494,INS00113,SELL,2026-04-21T09:21:58,2,1050.19,5.00,0.38
TRD00000074,2026-04-21,ORD202604210000129,ACC000445,CUST000204,INS00065,SELL,2026-04-21T09:21:34,5,136.44,5.00,0.12
TRD00000075,2026-04-21,ORD202604210000131,ACC000437,CUST000138,INS00032,BUY,2026-04-21T09:21:59,100,125.34,5.00,2.26
TRD00000076,2026-04-21,ORD202604210000132,ACC000688,CUST000302,INS00106,BUY,2026-04-21T09:17:50,10,1961.34,5.88,3.53
TRD00000077,2026-04-21,ORD202604210000133,ACC000498,CUST000376,INS00057,SELL,2026-04-21T09:20:09,100,2025.74,60.77,36.46
TRD00000078,2026-04-21,ORD202604210000134,ACC000466,CUST000208,INS00089,BUY,2026-04-21T09:21:49,2,1251.31,5.00,0.45
TRD00000079,2026-04-21,ORD202604210000135,ACC000660,CUST000335,INS00069,BUY,2026-04-21T09:19:54,2,1660.90,5.00,0.60
TRD00000080,2026-04-21,ORD202604210000136,ACC000175,CUST000138,INS00034,SELL,2026-04-21T09:17:29,10,2067.24,6.20,3.72
TRD00000081,2026-04-21,ORD202604210000137,ACC000129,CUST000087,INS00052,BUY,2026-04-21T09:17:44,2,2122.02,5.00,0.76
TRD00000082,2026-04-21,ORD202604210000138,ACC000238,CUST000398,INS00114,SELL,2026-04-21T09:17:31,2,1623.03,5.00,0.58
TRD00000083,2026-04-21,ORD202604210000140,ACC000343,CUST000422,INS00054,BUY,2026-04-21T09:20:03,100,1118.25,33.55,20.13
TRD00000084,2026-04-21,ORD202604210000141,ACC000132,CUST000484,INS00056,BUY,2026-04-21T09:22:42,10,1742.94,5.23,3.14
TRD00000085,2026-04-21,ORD202604210000143,ACC000385,CUST000178,INS00114,SELL,2026-04-21T09:20:17,100,311.78,9.35,5.61
TRD00000086,2026-04-21,ORD202604210000144,ACC000548,CUST000187,INS00038,BUY,2026-04-21T09:22:20,50,694.75,10.42,6.25
TRD00000087,2026-04-21,ORD202604210000145,ACC000516,CUST000152,INS00076,BUY,2026-04-21T09:22:25,50,660.10,9.90,5.94
TRD00000088,2026-04-21,ORD202604210000147,ACC000255,CUST000425,INS00007,BUY,2026-04-21T09:22:49,5,1116.47,5.00,1.00
TRD00000089,2026-04-21,ORD202604210000148,ACC000322,CUST000054,INS00003,SELL,2026-04-21T09:17:50,2,1980.03,5.00,0.71
TRD00000090,2026-04-21,ORD202604210000149,ACC000269,CUST000197,INS00070,SELL,2026-04-21T09:22:59,2,232.14,5.00,0.08
TRD00000091,2026-04-21,ORD202604210000150,ACC000241,CUST000292,INS00037,BUY,2026-04-21T09:23:08,100,339.45,10.18,6.11
TRD00000092,2026-04-21,ORD202604210000151,ACC000631,CUST000237,INS00113,BUY,2026-04-21T09:20:34,10,1533.00,5.00,2.76
TRD00000093,2026-04-21,ORD202604210000155,ACC000067,CUST000342,INS00012,SELL,2026-04-21T09:23:18,25,1751.87,13.14,7.88
TRD00000094,2026-04-21,ORD202604210000156,ACC000652,CUST000351,INS00006,SELL,2026-04-21T09:18:18,25,970.65,7.28,4.37
TRD00000095,2026-04-21,ORD202604210000159,ACC000129,CUST000087,INS00070,SELL,2026-04-21T09:17:52,100,1224.45,36.73,22.04
TRD00000096,2026-04-21,ORD202604210000160,ACC000323,CUST000252,INS00094,SELL,2026-04-21T09:23:16,2,2155.57,5.00,0.78
TRD00000097,2026-04-21,ORD202604210000161,ACC000137,CUST000009,INS00020,SELL,2026-04-21T09:20:37,100,1757.31,52.72,31.63
TRD00000098,2026-04-21,ORD202604210000165,ACC000174,CUST000195,INS00056,SELL,2026-04-21T09:24:00,25,1669.01,12.52,7.51
TRD00000099,2026-04-21,ORD202604210000166,ACC000447,CUST000492,INS00120,BUY,2026-04-21T09:18:03,100,1054.85,31.65,18.99
TRD00000100,2026-04-21,ORD202604210000167,ACC000038,CUST000420,INS00112,SELL,2026-04-21T09:20:46,25,1071.56,8.04,4.82
TRD00000101,2026-04-21,ORD202604210000168,ACC000050,CUST000331,INS00096,SELL,2026-04-21T09:23:39,20,166.46,5.00,0.60
TRD00000102,2026-04-21,ORD202604210000169,ACC000710,CUST000254,INS00059,SELL,2026-04-21T09:20:45,5,2138.94,5.00,1.93
TRD00000103,2026-04-21,ORD202604210000170,ACC000277,CUST000406,INS00030,BUY,2026-04-21T09:18:24,25,1534.97,11.51,6.91
TRD00000104,2026-04-21,ORD202604210000171,ACC000746,CUST000346,INS00039,BUY,2026-04-21T09:23:35,20,1390.94,8.35,5.01
TRD00000105,2026-04-21,ORD202604210000172,ACC000729,CUST000265,INS00076,SELL,2026-04-21T09:18:19,1,345.92,5.00,0.06
TRD00000106,2026-04-21,ORD202604210000174,ACC000727,CUST000035,INS00028,BUY,2026-04-21T09:24:06,25,1845.84,13.84,8.31
TRD00000107,2026-04-21,ORD202604210000175,ACC000659,CUST000297,INS00089,SELL,2026-04-21T09:17:58,2,422.14,5.00,0.15
TRD00000108,2026-04-21,ORD202604210000176,ACC000068,CUST000208,INS00112,SELL,2026-04-21T09:21:34,25,1384.39,10.38,6.23
TRD00000109,2026-04-21,ORD202604210000177,ACC000761,CUST000287,INS00026,SELL,2026-04-21T09:18:10,2,1381.30,5.00,0.50
TRD00000110,2026-04-21,ORD202604210000178,ACC000251,CUST000487,INS00042,SELL,2026-04-21T09:24:37,2,1431.76,5.00,0.52
TRD00000111,2026-04-21,ORD202604210000179,ACC000182,CUST000165,INS00025,BUY,2026-04-21T09:24:02,10,820.02,5.00,1.48
TRD00000112,2026-04-21,ORD202604210000180,ACC000739,CUST000162,INS00094,BUY,2026-04-21T09:21:07,10,665.37,5.00,1.20
TRD00000113,2026-04-21,ORD202604210000181,ACC000265,CUST000110,INS00086,BUY,2026-04-21T09:24:39,10,856.77,5.00,1.54
TRD00000114,2026-04-21,ORD202604210000182,ACC000785,CUST000328,INS00120,BUY,2026-04-21T09:24:34,25,1433.93,10.75,6.45
TRD00000115,2026-04-21,ORD202604210000185,ACC000039,CUST000148,INS00054,SELL,2026-04-21T09:21:33,10,1008.57,5.00,1.82
TRD00000116,2026-04-21,ORD202604210000186,ACC000066,CUST000335,INS00038,BUY,2026-04-21T09:24:54,5,1312.82,5.00,1.18
TRD00000117,2026-04-21,ORD202604210000189,ACC000594,CUST000405,INS00101,BUY,2026-04-21T09:22:01,1,383.58,5.00,0.07
TRD00000118,2026-04-21,ORD202604210000191,ACC000022,CUST000158,INS00101,SELL,2026-04-21T09:18:48,25,1174.44,8.81,5.28
TRD00000119,2026-04-21,ORD202604210000192,ACC000666,CUST000368,INS00007,BUY,2026-04-21T09:21:38,5,1242.59,5.00,1.12
TRD00000120,2026-04-21,ORD202604210000193,ACC000240,CUST000316,INS00117,SELL,2026-04-21T09:25:13,25,968.51,7.26,4.36
TRD00000121,2026-04-21,ORD202604210000194,ACC000319,CUST000004,INS00020,BUY,2026-04-21T09:25:25,5,428.26,5.00,0.39
TRD00000122,2026-04-21,ORD202604210000196,ACC000094,CUST000097,INS00089,SELL,2026-04-21T09:21:55,25,2369.05,17.77,10.66
TRD00000123,2026-04-21,ORD202604210000197,ACC000550,CUST000187,INS00072,SELL,2026-04-21T09:25:12,25,1810.47,13.58,8.15
TRD00000124,2026-04-21,ORD202604210000198,ACC000514,CUST000487,INS00073,SELL,2026-04-21T09:25:21,2,1561.01,5.00,0.56
TRD00000125,2026-04-21,ORD202604210000202,ACC000624,CUST000455,INS00086,SELL,2026-04-21T09:18:54,5,997.06,5.00,0.90
TRD00000126,2026-04-21,ORD202604210000207,ACC000703,CUST000315,INS00014,BUY,2026-04-21T09:18:29,100,1257.67,37.73,22.64
TRD00000127,2026-04-21,ORD202604210000208,ACC000420,CUST000498,INS00002,BUY,2026-04-21T09:22:41,10,828.35,5.00,1.49
TRD00000128,2026-04-21,ORD202604210000209,ACC000082,CUST000203,INS00097,BUY,2026-04-21T09:22:10,2,2241.53,5.00,0.81
TRD00000129,2026-04-21,ORD202604210000210,ACC000113,CUST000138,INS00040,BUY,2026-04-21T09:22:31,20,799.62,5.00,2.88
TRD00000130,2026-04-21,ORD202604210000211,ACC000734,CUST000378,INS00039,SELL,2026-04-21T09:19:11,10,312.66,5.00,0.56
TRD00000131,2026-04-21,ORD202604210000213,ACC000042,CUST000357,INS00052,BUY,2026-04-21T09:18:36,25,1854.93,13.91,8.35
TRD00000132,2026-04-21,ORD202604210000214,ACC000027,CUST000226,INS00055,BUY,2026-04-21T09:19:06,50,1898.81,28.48,17.09
TRD00000133,2026-04-21,ORD202604210000215,ACC000392,CUST000334,INS00018,BUY,2026-04-21T09:22:27,1,1566.67,5.00,0.28
TRD00000134,2026-04-21,ORD202604210000217,ACC000088,CUST000042,INS00026,SELL,2026-04-21T09:18:52,50,1209.74,18.15,10.89
TRD00000135,2026-04-21,ORD202604210000219,ACC000423,CUST000467,INS00019,BUY,2026-04-21T09:22:50,2,2106.53,5.00,0.76
TRD00000136,2026-04-21,ORD202604210000220,ACC000359,CUST000139,INS00085,BUY,2026-04-21T09:19:21,50,822.25,12.33,7.40
TRD00000137,2026-04-21,ORD202604210000222,ACC000652,CUST000351,INS00015,SELL,2026-04-21T09:18:51,100,2165.63,64.97,38.98
TRD00000138,2026-04-21,ORD202604210000227,ACC000471,CUST000242,INS00059,SELL,2026-04-21T09:26:38,10,1109.54,5.00,2.00
TRD00000139,2026-04-21,ORD202604210000228,ACC000750,CUST000108,INS00001,BUY,2026-04-21T09:27:00,2,514.01,5.00,0.19
TRD00000140,2026-04-21,ORD202604210000229,ACC000709,CUST000494,INS00084,SELL,2026-04-21T09:26:53,2,1707.56,5.00,0.61
TRD00000141,2026-04-21,ORD202604210000230,ACC000588,CUST000493,INS00052,SELL,2026-04-21T09:23:17,25,2302.71,17.27,10.36
TRD00000142,2026-04-21,ORD202604210000234,ACC000736,CUST000183,INS00064,SELL,2026-04-21T09:19:13,10,2069.58,6.21,3.73
TRD00000143,2026-04-21,ORD202604210000235,ACC000125,CUST000079,INS00047,SELL,2026-04-21T09:26:56,50,653.94,9.81,5.89
TRD00000144,2026-04-21,ORD202604210000236,ACC000560,CUST000003,INS00109,BUY,2026-04-21T09:27:22,5,1569.53,5.00,1.41
TRD00000145,2026-04-21,ORD202604210000237,ACC000453,CUST000467,INS00099,BUY,2026-04-21T09:27:28,20,1215.32,7.29,4.38
TRD00000146,2026-04-21,ORD202604210000239,ACC000032,CUST000182,INS00056,SELL,2026-04-21T09:19:27,25,1728.65,12.96,7.78
TRD00000147,2026-04-21,ORD202604210000240,ACC000627,CUST000281,INS00082,BUY,2026-04-21T09:27:21,20,2130.39,12.78,7.67
TRD00000148,2026-04-21,ORD202604210000241,ACC000762,CUST000211,INS00017,BUY,2026-04-21T09:19:33,1,541.19,5.00,0.10
TRD00000149,2026-04-21,ORD202604210000242,ACC000301,CUST000140,INS00087,BUY,2026-04-21T09:19:11,100,2148.73,64.46,38.68
TRD00000150,2026-04-21,ORD202604210000244,ACC000464,CUST000207,INS00018,BUY,2026-04-21T09:27:49,1,1077.56,5.00,0.19
TRD00000151,2026-04-21,ORD202604210000246,ACC000630,CUST000059,INS00088,BUY,2026-04-21T09:27:23,100,898.34,26.95,16.17
TRD00000152,2026-04-21,ORD202604210000247,ACC000251,CUST000487,INS00086,SELL,2026-04-21T09:19:24,100,1178.09,35.34,21.21
TRD00000153,2026-04-21,ORD202604210000248,ACC000587,CUST000151,INS00070,SELL,2026-04-21T09:19:21,25,1744.04,13.08,7.85
TRD00000154,2026-04-21,ORD202604210000252,ACC000433,CUST000382,INS00090,SELL,2026-04-21T09:24:00,5,1740.33,5.00,1.57
TRD00000155,2026-04-21,ORD202604210000253,ACC000025,CUST000421,INS00033,BUY,2026-04-21T09:19:21,2,2210.38,5.00,0.80
TRD00000156,2026-04-21,ORD202604210000254,ACC000211,CUST000015,INS00072,BUY,2026-04-21T09:24:01,50,771.00,11.56,6.94
TRD00000157,2026-04-21,ORD202604210000255,ACC000650,CUST000238,INS00061,BUY,2026-04-21T09:27:55,1,668.02,5.00,0.12
TRD00000158,2026-04-21,ORD202604210000257,ACC000596,CUST000267,INS00010,SELL,2026-04-21T09:28:21,50,1310.04,19.65,11.79
TRD00000159,2026-04-21,ORD202604210000259,ACC000351,CUST000229,INS00002,SELL,2026-04-21T09:28:05,25,1840.11,13.80,8.28
TRD00000160,2026-04-21,ORD202604210000262,ACC000311,CUST000423,INS00019,SELL,2026-04-21T09:24:06,25,574.70,5.00,2.59
TRD00000161,2026-04-21,ORD202604210000263,ACC000259,CUST000001,INS00004,SELL,2026-04-21T09:28:39,25,1869.69,14.02,8.41
TRD00000162,2026-04-21,ORD202604210000264,ACC000613,CUST000038,INS00022,BUY,2026-04-21T09:28:46,50,2193.59,32.90,19.74
TRD00000163,2026-04-21,ORD202604210000269,ACC000328,CUST000494,INS00039,BUY,2026-04-21T09:24:19,10,133.93,5.00,0.24
TRD00000164,2026-04-21,ORD202604210000272,ACC000651,CUST000187,INS00025,SELL,2026-04-21T09:20:00,20,882.23,5.29,3.18
TRD00000165,2026-04-21,ORD202604210000273,ACC000132,CUST000484,INS00059,SELL,2026-04-21T09:19:41,1,1046.91,5.00,0.19
TRD00000166,2026-04-21,ORD202604210000274,ACC000569,CUST000177,INS00039,BUY,2026-04-21T09:24:49,100,421.83,12.65,7.59
TRD00000167,2026-04-21,ORD202604210000276,ACC000645,CUST000457,INS00074,SELL,2026-04-21T09:29:04,50,2287.45,34.31,20.59
TRD00000168,2026-04-21,ORD202604210000279,ACC000592,CUST000476,INS00071,BUY,2026-04-21T09:24:40,50,390.58,5.86,3.52
TRD00000169,2026-04-21,ORD202604210000280,ACC000656,CUST000022,INS00100,SELL,2026-04-21T09:24:31,50,1231.93,18.48,11.09
TRD00000170,2026-04-21,ORD202604210000284,ACC000577,CUST000129,INS00062,BUY,2026-04-21T09:29:50,100,2184.54,65.54,39.32
TRD00000171,2026-04-21,ORD202604210000286,ACC000505,CUST000216,INS00026,BUY,2026-04-21T09:25:16,2,723.51,5.00,0.26
TRD00000172,2026-04-21,ORD202604210000287,ACC000252,CUST000375,INS00089,SELL,2026-04-21T09:24:37,100,1311.53,39.35,23.61
TRD00000173,2026-04-21,ORD202604210000289,ACC000296,CUST000380,INS00112,BUY,2026-04-21T09:25:11,50,1374.25,20.61,12.37
TRD00000174,2026-04-21,ORD202604210000291,ACC000783,CUST000228,INS00086,SELL,2026-04-21T09:20:36,100,1871.82,56.15,33.69
TRD00000175,2026-04-21,ORD202604210000292,ACC000085,CUST000017,INS00107,BUY,2026-04-21T09:20:27,1,932.99,5.00,0.17
TRD00000176,2026-04-21,ORD202604210000294,ACC000127,CUST000336,INS00079,SELL,2026-04-21T09:25:26,50,1857.45,27.86,16.72
TRD00000177,2026-04-21,ORD202604210000295,ACC000311,CUST000423,INS00067,BUY,2026-04-21T09:20:16,10,1148.22,5.00,2.07
TRD00000178,2026-04-21,ORD202604210000296,ACC000387,CUST000006,INS00057,BUY,2026-04-21T09:20:39,50,175.47,5.00,1.58
TRD00000179,2026-04-21,ORD202604210000297,ACC000589,CUST000021,INS00059,BUY,2026-04-21T09:29:57,10,1604.76,5.00,2.89
TRD00000180,2026-04-21,ORD202604210000298,ACC000340,CUST000285,INS00011,BUY,2026-04-21T09:25:39,20,2153.54,12.92,7.75
TRD00000181,2026-04-21,ORD202604210000299,ACC000636,CUST000249,INS00105,BUY,2026-04-21T09:30:25,1,515.02,5.00,0.09
TRD00000182,2026-04-21,ORD202604210000302,ACC000011,CUST000349,INS00037,SELL,2026-04-21T09:20:17,100,917.16,27.51,16.51
TRD00000183,2026-04-21,ORD202604210000303,ACC000689,CUST000069,INS00003,SELL,2026-04-21T09:20:14,100,194.42,5.83,3.50
TRD00000184,2026-04-21,ORD202604210000304,ACC000255,CUST000425,INS00069,BUY,2026-04-21T09:30:43,50,288.55,5.00,2.60
TRD00000185,2026-04-21,ORD202604210000307,ACC000252,CUST000375,INS00101,SELL,2026-04-21T09:30:57,20,314.58,5.00,1.13
TRD00000186,2026-04-21,ORD202604210000310,ACC000637,CUST000300,INS00054,BUY,2026-04-21T09:25:53,25,571.70,5.00,2.57
TRD00000187,2026-04-21,ORD202604210000311,ACC000165,CUST000365,INS00090,SELL,2026-04-21T09:25:38,20,373.25,5.00,1.34
TRD00000188,2026-04-21,ORD202604210000315,ACC000580,CUST000288,INS00045,SELL,2026-04-21T09:30:47,5,387.91,5.00,0.35
TRD00000189,2026-04-21,ORD202604210000316,ACC000703,CUST000315,INS00061,BUY,2026-04-21T09:20:48,50,1812.56,27.19,16.31
TRD00000190,2026-04-21,ORD202604210000318,ACC000005,CUST000145,INS00021,BUY,2026-04-21T09:31:11,5,1955.10,5.00,1.76
TRD00000191,2026-04-21,ORD202604210000320,ACC000175,CUST000138,INS00049,SELL,2026-04-21T09:31:23,5,1799.16,5.00,1.62
TRD00000192,2026-04-21,ORD202604210000321,ACC000587,CUST000151,INS00051,SELL,2026-04-21T09:25:45,1,1127.62,5.00,0.20
TRD00000193,2026-04-21,ORD202604210000324,ACC000494,CUST000234,INS00083,BUY,2026-04-21T09:31:55,10,1798.43,5.40,3.24
