order_id,business_date,account_id,customer_id,instrument_id,order_timestamp,order_side,order_type,ordered_quantity,limit_price,order_status
ORD202604210000079,2026-04-21,ACC000012,CUST000202,INS00009,2026-04-21T09:17:38,BUY,MARKET,5,1882.00,REJECTED
ORD202604210000080,2026-04-21,ACC000632,CUST000344,INS00047,2026-04-21T09:19:00,SELL,LIMIT,5,417.16,COMPLETED
ORD202604210000081,2026-04-21,ACC000675,CUST000311,INS00042,2026-04-21T09:17:42,SELL,LIMIT,10,2131.28,REJECTED
ORD202604210000082,2026-04-21,ACC000667,CUST000416,INS00106,2026-04-21T09:16:22,BUY,LIMIT,100,587.96,COMPLETED
ORD202604210000083,2026-04-21,ACC000635,CUST000146,INS00089,2026-04-21T09:17:46,BUY,MARKET,50,1121.41,COMPLETED
ORD202604210000084,2026-04-21,ACC000587,CUST000151,INS00073,2026-04-21T09:16:24,BUY,MARKET,50,2256.70,REJECTED
ORD202604210000085,2026-04-21,ACC000546,CUST000494,INS00057,2026-04-21T09:19:15,SELL,LIMIT,2,1737.05,CANCELLED
ORD202604210000086,2026-04-21,ACC000034,CUST000153,INS00012,2026-04-21T09:19:18,SELL,MARKET,5,560.42,CANCELLED
ORD202604210000087,2026-04-21,ACC000227,CUST000488,INS00026,2026-04-21T09:19:21,SELL,MARKET,20,2340.29,COMPLETED
ORD202604210000088,2026-04-21,ACC000395,CUST000088,INS00007,2026-04-21T09:17:56,BUY,MARKET,50,465.98,REJECTED
ORD202604210000089,2026-04-21,ACC000521,CUST000458,INS00040,2026-04-21T09:17:58,SELL,LIMIT,20,286.99,CANCELLED
ORD202604210000090,2026-04-21,ACC000447,CUST000492,INS00073,2026-04-21T09:19:30,BUY,MARKET,20,396.83,CANCELLED
ORD202604210000091,2026-04-21,ACC000723,CUST000417,INS00075,2026-04-21T09:16:31,BUY,LIMIT,1,1456.38,COMPLETED
ORD202604210000092,2026-04-21,ACC000514,CUST000487,INS00037,2026-04-21T09:18:04,BUY,LIMIT,20,1772.06,CANCELLED
ORD202604210000093,2026-04-21,ACC000168,CUST000053,INS00105,2026-04-21T09:16:33,BUY,MARKET,25,2023.63,REJECTED
ORD202604210000094,2026-04-21,ACC000463,CUST000077,INS00042,2026-04-21T09:16:34,BUY,MARKET,5,2207.58,COMPLETED
ORD202604210000095,2026-04-21,ACC000729,CUST000265,INS00074,2026-04-21T09:16:35,SELL,MARKET,100,2223.35,CANCELLED
ORD202604210000096,2026-04-21,ACC000625,CUST000284,INS00067,2026-04-21T09:16:36,BUY,MARKET,100,247.92,COMPLETED
ORD202604210000097,2026-04-21,ACC000447,CUST000492,INS00112,2026-04-21T09:16:37,BUY,MARKET,10,1555.01,COMPLETED
ORD202604210000098,2026-04-21,ACC000674,CUST000421,INS00106,2026-04-21T09:18:16,SELL,MARKET,25,1316.48,CANCELLED
ORD202604210000099,2026-04-21,ACC000504,CUST000079,INS00003,2026-04-21T09:18:18,BUY,MARKET,20,1268.80,COMPLETED
ORD202604210000100,2026-04-21,ACC000734,CUST000378,INS00088,2026-04-21T09:16:40,SELL,LIMIT,2,2246.15,COMPLETED
ORD202604210000101,2026-04-21,ACC000041,CUST000104,INS00089,2026-04-21T09:20:03,SELL,MARKET,20,1748.51,COMPLETED
ORD202604210000102,2026-04-21,ACC000514,CUST000487,INS00087,2026-04-21T09:20:06,BUY,MARKET,25,284.14,COMPLETED
ORD202604210000103,2026-04-21,ACC000358,CUST000468,INS00021,2026-04-21T09:18:26,BUY,LIMIT,50,1141.54,COMPLETED
ORD202604210000104,2026-04-21,ACC000515,CUST000464,INS00103,2026-04-21T09:18:28,SELL,MARKET,50,1807.07,COMPLETED
ORD202604210000105,2026-04-21,ACC000067,CUST000342,INS00115,2026-04-21T09:18:30,BUY,LIMIT,100,1370.59,COMPLETED
ORD202604210000106,2026-04-21,ACC000331,CUST000070,INS00080,2026-04-21T09:20:18,SELL,MARKET,2,1194.30,COMPLETED
ORD202604210000107,2026-04-21,ACC000285,CUST000216,INS00115,2026-04-21T09:16:47,BUY,LIMIT,2,1053.24,CANCELLED
ORD202604210000108,2026-04-21,ACC000127,CUST000336,INS00037,2026-04-21T09:16:48,SELL,MARKET,2,1309.66,CANCELLED
ORD202604210000109,2026-04-21,ACC000303,CUST000234,INS00116,2026-04-21T09:18:38,BUY,LIMIT,10,1332.70,COMPLETED
ORD202604210000110,2026-04-21,ACC000235,CUST000280,INS00075,2026-04-21T09:20:30,SELL,LIMIT,1,199.35,COMPLETED
ORD202604210000111,2026-04-21,ACC000651,CUST000187,INS00112,2026-04-21T09:20:33,SELL,LIMIT,1,1804.96,COMPLETED
ORD202604210000112,2026-04-21,ACC000102,CUST000155,INS00026,2026-04-21T09:16:52,SELL,MARKET,1,1233.67,COMPLETED
ORD202604210000113,2026-04-21,ACC000009,CUST000288,INS00026,2026-04-21T09:18:46,BUY,LIMIT,25,1520.02,COMPLETED
ORD202604210000114,2026-04-21,ACC000035,CUST000107,INS00110,2026-04-21T09:18:48,BUY,MARKET,10,1445.65,COMPLETED
ORD202604210000115,2026-04-21,ACC000003,CUST000012,INS00027,2026-04-21T09:16:55,BUY,LIMIT,1,1252.44,CANCELLED
ORD202604210000116,2026-04-21,ACC000335,CUST000047,INS00019,2026-04-21T09:16:56,SELL,LIMIT,20,1896.88,COMPLETED
ORD202604210000117,2026-04-21,ACC000646,CUST000297,INS00079,2026-04-21T09:16:57,BUY,MARKET,2,2045.62,COMPLETED
ORD202604210000118,2026-04-21,ACC000562,CUST000400,INS00004,2026-04-21T09:18:56,BUY,MARKET,10,237.43,COMPLETED
ORD202604210000119,2026-04-21,ACC000094,CUST000097,INS00012,2026-04-21T09:18:58,BUY,MARKET,20,2183.57,COMPLETED
ORD202604210000120,2026-04-21,ACC000052,CUST000452,INS00066,2026-04-21T09:19:00,BUY,LIMIT,1,1962.74,COMPLETED
ORD202604210000121,2026-04-21,ACC000082,CUST000203,INS00060,2026-04-21T09:21:03,BUY,MARKET,100,1364.51,COMPLETED
ORD202604210000122,2026-04-21,ACC000314,CUST000450,INS00017,2026-04-21T09:17:02,SELL,MARKET,10,748.46,COMPLETED
ORD202604210000123,2026-04-21,ACC000267,CUST000005,INS00086,2026-04-21T09:17:03,SELL,LIMIT,2,1824.94,REJECTED
ORD202604210000124,2026-04-21,ACC000233,CUST000262,INS00103,2026-04-21T09:19:08,BUY,LIMIT,2,1781.69,CANCELLED
ORD202604210000125,2026-04-21,ACC000576,CUST000137,INS00044,2026-04-21T09:17:05,SELL,MARKET,100,2015.50,CANCELLED
ORD202604210000126,2026-04-21,ACC000328,CUST000494,INS00113,2026-04-21T09:21:18,SELL,MARKET,2,1051.75,COMPLETED
ORD202604210000127,2026-04-21,ACC000071,CUST000233,INS00037,2026-04-21T09:21:21,BUY,MARKET,5,307.92,CANCELLED
ORD202604210000128,2026-04-21,ACC000156,CUST000405,INS00110,2026-04-21T09:19:16,BUY,LIMIT,20,2116.33,CANCELLED
ORD202604210000129,2026-04-21,ACC000445,CUST000204,INS00065,2026-04-21T09:21:27,SELL,MARKET,5,134.90,COMPLETED
ORD202604210000130,2026-04-21,ACC000347,CUST000483,INS00033,2026-04-21T09:19:20,BUY,LIMIT,25,403.70,REJECTED
ORD202604210000131,2026-04-21,ACC000437,CUST000138,INS00032,2026-04-21T09:21:33,BUY,LIMIT,100,125.57,COMPLETED
ORD202604210000132,2026-04-21,ACC000688,CUST000302,INS00106,2026-04-21T09:17:12,BUY,MARKET,10,1953.02,COMPLETED
ORD202604210000133,2026-04-21,ACC000498,CUST000376,INS00057,2026-04-21T09:19:26,SELL,MARKET,100,2034.14,COMPLETED
ORD202604210000134,2026-04-21,ACC000466,CUST000208,INS00089,2026-04-21T09:21:42,BUY,LIMIT,2,1251.45,COMPLETED
ORD202604210000135,2026-04-21,ACC000660,CUST000335,INS00069,2026-04-21T09:19:30,BUY,LIMIT,2,1666.64,COMPLETED
ORD202604210000136,2026-04-21,ACC000175,CUST000138,INS00034,2026-04-21T09:17:16,SELL,MARKET,10,2083.11,COMPLETED
ORD202604210000137,2026-04-21,ACC000129,CUST000087,INS00052,2026-04-21T09:17:17,BUY,MARKET,2,2113.60,COMPLETED
ORD202604210000138,2026-04-21,ACC000238,CUST000398,INS00114,2026-04-21T09:17:18,SELL,MARKET,2,1626.12,COMPLETED
ORD202604210000139,2026-04-21,ACC000567,CUST000281,INS00089,2026-04-21T09:19:38,BUY,LIMIT,2,230.64,REJECTED
ORD202604210000140,2026-04-21,ACC000343,CUST000422,INS00054,2026-04-21T09:19:40,BUY,MARKET,100,1120.75,COMPLETED
ORD202604210000141,2026-04-21,ACC000132,CUST000484,INS00056,2026-04-21T09:22:03,BUY,MARKET,10,1765.69,COMPLETED
ORD202604210000142,2026-04-21,ACC000482,CUST000250,INS00047,2026-04-21T09:19:44,BUY,LIMIT,100,831.35,REJECTED
ORD202604210000143,2026-04-21,ACC000385,CUST000178,INS00114,2026-04-21T09:19:46,SELL,LIMIT,100,310.10,COMPLETED
ORD202604210000144,2026-04-21,ACC000548,CUST000187,INS00038,2026-04-21T09:22:12,BUY,LIMIT,50,696.19,COMPLETED
ORD202604210000145,2026-04-21,ACC000516,CUST000152,INS00076,2026-04-21T09:22:15,BUY,LIMIT,50,650.60,COMPLETED
ORD202604210000146,2026-04-21,ACC000002,CUST000264,INS00076,2026-04-21T09:17:26,BUY,LIMIT,10,1723.58,CANCELLED
ORD202604210000147,2026-04-21,ACC000255,CUST000425,INS00007,2026-04-21T09:22:21,BUY,MARKET,5,1101.95,COMPLETED
ORD202604210000148,2026-04-21,ACC000322,CUST000054,INS00003,2026-04-21T09:17:28,SELL,LIMIT,2,1956.97,COMPLETED
ORD202604210000149,2026-04-21,ACC000269,CUST000197,INS00070,2026-04-21T09:22:27,SELL,MARKET,2,235.66,COMPLETED
ORD202604210000150,2026-04-21,ACC000241,CUST000292,INS00037,2026-04-21T09:22:30,BUY,LIMIT,100,344.59,COMPLETED
ORD202604210000151,2026-04-21,ACC000631,CUST000237,INS00113,2026-04-21T09:20:02,BUY,LIMIT,10,1521.22,COMPLETED
ORD202604210000152,2026-04-21,ACC000231,CUST000150,INS00108,2026-04-21T09:20:04,SELL,MARKET,2,2274.83,REJECTED
ORD202604210000153,2026-04-21,ACC000606,CUST000023,INS00031,2026-04-21T09:20:06,BUY,LIMIT,20,641.82,REJECTED
ORD202604210000154,2026-04-21,ACC000274,CUST000316,INS00036,2026-04-21T09:20:08,SELL,LIMIT,50,1530.59,CANCELLED
ORD202604210000155,2026-04-21,ACC000067,CUST000342,INS00012,2026-04-21T09:22:45,SELL,MARKET,25,1751.67,COMPLETED
ORD202604210000156,2026-04-21,ACC000652,CUST000351,INS00006,2026-04-21T09:17:36,SELL,MARKET,25,973.32,COMPLETED
ORD202604210000157,2026-04-21,ACC000420,CUST000498,INS00089,2026-04-21T09:22:51,BUY,LIMIT,10,1066.23,REJECTED
ORD202604210000158,2026-04-21,ACC000352,CUST000318,INS00029,2026-04-21T09:17:38,BUY,MARKET,25,2201.92,REJECTED
ORD202604210000159,2026-04-21,ACC000129,CUST000087,INS00070,2026-04-21T09:17:39,SELL,LIMIT,100,1235.07,COMPLETED
ORD202604210000160,2026-04-21,ACC000323,CUST000252,INS00094,2026-04-21T09:23:00,SELL,MARKET,2,2152.50,COMPLETED
ORD202604210000161,2026-04-21,ACC000137,CUST000009,INS00020,2026-04-21T09:20:22,SELL,LIMIT,100,1773.13,COMPLETED
ORD202604210000162,2026-04-21,ACC000234,CUST000397,INS00007,2026-04-21T09:17:42,BUY,LIMIT,50,1591.92,CANCELLED
ORD202604210000163,2026-04-21,ACC000361,CUST000272,INS00059,2026-04-21T09:20:26,SELL,LIMIT,1,2001.93,CANCELLED
ORD202604210000164,2026-04-21,ACC000014,CUST000021,INS00059,2026-04-21T09:17:44,BUY,LIMIT,2,1104.40,REJECTED
ORD202604210000165,2026-04-21,ACC000174,CUST000195,INS00056,2026-04-21T09:23:15,SELL,LIMIT,25,1657.32,COMPLETED
ORD202604210000166,2026-04-21,ACC000447,CUST000492,INS00120,2026-04-21T09:17:46,BUY,MARKET,100,1049.69,COMPLETED
ORD202604210000167,2026-04-21,ACC000038,CUST000420,INS00112,2026-04-21T09:20:34,SELL,MARKET,25,1076.18,COMPLETED
ORD202604210000168,2026-04-21,ACC000050,CUST000331,INS00096,2026-04-21T09:23:24,SELL,MARKET,20,166.53,COMPLETED
ORD202604210000169,2026-04-21,ACC000710,CUST000254,INS00059,2026-04-21T09:20:38,SELL,LIMIT,5,2140.90,COMPLETED
ORD202604210000170,2026-04-21,ACC000277,CUST000406,INS00030,2026-04-21T09:17:50,BUY,MARKET,25,1531.81,COMPLETED
ORD202604210000171,2026-04-21,ACC000746,CUST000346,INS00039,2026-04-21T09:23:33,BUY,MARKET,20,1383.46,COMPLETED
ORD202604210000172,2026-04-21,ACC000729,CUST000265,INS00076,2026-04-21T09:17:52,SELL,LIMIT,1,341.11,COMPLETED
ORD202604210000173,2026-04-21,ACC000262,CUST000463,INS00063,2026-04-21T09:20:46,BUY,MARKET,2,1691.67,REJECTED
ORD202604210000174,2026-04-21,ACC000727,CUST000035,INS00028,2026-04-21T09:23:42,BUY,LIMIT,25,1873.79,COMPLETED
ORD202604210000175,2026-04-21,ACC000659,CUST000297,INS00089,2026-04-21T09:17:55,SELL,LIMIT,2,424.70,COMPLETED
ORD202604210000176,2026-04-21,ACC000068,CUST000208,INS00112,2026-04-21T09:20:52,SELL,MARKET,25,1380.09,COMPLETED
ORD202604210000177,2026-04-21,ACC000761,CUST000287,INS00026,2026-04-21T09:17:57,SELL,MARKET,2,1367.15,COMPLETED
ORD202604210000178,2026-04-21,ACC000251,CUST000487,INS00042,2026-04-21T09:23:54,SELL,LIMIT,2,1412.73,COMPLETED
ORD202604210000179,2026-04-21,ACC000182,CUST000165,INS00025,2026-04-21T09:23:57,BUY,MARKET,10,814.71,COMPLETED
ORD202604210000180,2026-04-21,ACC000739,CUST000162,INS00094,2026-04-21T09:21:00,BUY,LIMIT,10,674.17,COMPLETED
ORD202604210000181,2026-04-21,ACC000265,CUST000110,INS00086,2026-04-21T09:24:03,BUY,MARKET,10,864.35,COMPLETED
ORD202604210000182,2026-04-21,ACC000785,CUST000328,INS00120,2026-04-21T09:24:06,BUY,MARKET,25,1416.16,COMPLETED
ORD202604210000183,2026-04-21,ACC000424,CUST000285,INS00079,2026-04-21T09:21:06,SELL,LIMIT,25,272.51,CANCELLED
ORD202604210000184,2026-04-21,ACC000533,CUST000448,INS00039,2026-04-21T09:18:04,BUY,MARKET,5,2048.09,CANCELLED
ORD202604210000185,2026-04-21,ACC000039,CUST000148,INS00054,2026-04-21T09:21:10,SELL,LIMIT,10,1012.57,COMPLETED
ORD202604210000186,2026-04-21,ACC000066,CUST000335,INS00038,2026-04-21T09:24:18,BUY,MARKET,5,1329.39,COMPLETED
ORD202604210000187,2026-04-21,ACC000183,CUST000161,INS00080,2026-04-21T09:21:14,SELL,MARKET,20,2180.16,CANCELLED
ORD202604210000188,2026-04-21,ACC000255,CUST000425,INS00082,2026-04-21T09:18:08,BUY,LIMIT,100,1234.01,REJECTED
ORD202604210000189,2026-04-21,ACC000594,CUST000405,INS00101,2026-04-21T09:21:18,BUY,LIMIT,1,378.71,COMPLETED
ORD202604210000190,2026-04-21,ACC000012,CUST000202,INS00118,2026-04-21T09:24:30,BUY,LIMIT,20,1470.04,CANCELLED
ORD202604210000191,2026-04-21,ACC000022,CUST000158,INS00101,2026-04-21T09:18:11,SELL,MARKET,25,1157.87,COMPLETED
ORD202604210000192,2026-04-21,ACC000666,CUST000368,INS00007,2026-04-21T09:21:24,BUY,MARKET,5,1232.61,COMPLETED
ORD202604210000193,2026-04-21,ACC000240,CUST000316,INS00117,2026-04-21T09:24:39,SELL,MARKET,25,957.87,COMPLETED
ORD202604210000194,2026-04-21,ACC000319,CUST000004,INS00020,2026-04-21T09:24:42,BUY,LIMIT,5,425.14,COMPLETED
ORD202604210000195,2026-04-21,ACC000075,CUST000470,INS00072,2026-04-21T09:18:15,BUY,LIMIT,50,1108.09,CANCELLED
ORD202604210000196,2026-04-21,ACC000094,CUST000097,INS00089,2026-04-21T09:21:32,SELL,MARKET,25,2363.74,COMPLETED
ORD202604210000197,2026-04-21,ACC000550,CUST000187,INS00072,2026-04-21T09:24:51,SELL,MARKET,25,1811.71,COMPLETED
ORD202604210000198,2026-04-21,ACC000514,CUST000487,INS00073,2026-04-21T09:24:54,SELL,LIMIT,2,1547.03,COMPLETED
ORD202604210000199,2026-04-21,ACC000010,CUST000198,INS00047,2026-04-21T09:18:19,SELL,MARKET,10,790.10,REJECTED
ORD202604210000200,2026-04-21,ACC000043,CUST000380,INS00088,2026-04-21T09:25:00,SELL,MARKET,2,1873.12,REJECTED
ORD202604210000201,2026-04-21,ACC000347,CUST000483,INS00046,2026-04-21T09:25:03,BUY,MARKET,50,935.47,REJECTED
